,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_holiday,lag_hour,lag_day,lag_week,rolling_mean_24h,rolling_mean_168h,rolling_std_24h,rolling_std_168h
2020-07-14 15:00:00,60174.61,26.8,11.0,585.0,15,1,7,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,60573.63,58227.56,62305.99,54600.37375,52224.802083333336,8111.017698958721,9114.417430211071
2020-07-14 16:00:00,60250.8,26.9,8.6,436.0,16,1,7,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,60174.61,58444.52,61603.21,54681.50083333333,52212.11529761904,8158.472943713228,9101.775541110352
2020-07-14 17:00:00,60418.44,26.5,8.9,268.0,17,1,7,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,60250.8,58027.21,60751.76,54756.76249999999,52204.06523809523,8202.90641520427,9094.014617502802
2020-07-14 18:00:00,57468.29,26.0,5.9,227.0,18,1,7,0,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,60418.44,56568.0,58869.35,54856.39708333334,52202.08119047618,8258.689784918333,9092.174768284469
2020-07-14 19:00:00,54668.96,24.0,7.8,117.0,19,1,7,0,-0.9659258262890684,0.2588190451025203,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,57468.29,53631.53,56717.53,54893.90916666666,52193.74154761905,8268.840511933206,9086.663588785132
2020-07-14 20:00:00,52924.88,21.9,8.0,35.0,20,1,7,0,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,54668.96,52217.25,55073.58,54937.135416666664,52181.54767857143,8264.664950808277,9081.929837514861
2020-07-14 21:00:00,48687.48,20.6,7.2,1.0,21,1,7,0,-0.7071067811865477,0.7071067811865474,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,52924.88,47883.32,50978.85,54966.619999999995,52168.75779761905,8255.797241770373,9079.345280002897
2020-07-14 22:00:00,45031.49,20.6,3.8,0.0,22,1,7,0,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,48687.48,44317.92,47353.07,55000.12666666667,52155.1186904762,8227.382281574106,9082.863858770677
2020-07-14 23:00:00,43495.8,17.7,5.3,0.0,23,1,7,0,-0.2588190451025215,0.9659258262890681,0.7818314824680297,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,0,45031.49,43128.41,44858.52,55029.85874999999,52141.29976190477,8188.297066584402,9091.975070435954
2020-07-15 00:00:00,42119.14,17.0,7.2,0.0,0,2,7,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,43495.8,41986.24,43251.85,55045.166666666664,52133.18833333334,8165.391464000789,9099.116399578917
2020-07-15 01:00:00,42040.75,17.0,13.9,0.0,1,2,7,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,42119.14,41896.66,42588.56,55050.70416666666,52126.44601190476,8156.190159885551,9106.15369732421
2020-07-15 02:00:00,42369.17,16.4,16.2,0.0,2,2,7,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,42040.75,42415.75,43125.31,55056.707916666666,52123.18523809525,8146.133349650784,9109.68691489115
2020-07-15 03:00:00,45375.62,15.9,13.4,0.0,3,2,7,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,42369.17,44409.54,45001.58,55054.76708333334,52118.68440476191,8149.280970118807,9114.344728299915
2020-07-15 04:00:00,50294.76,15.8,9.1,0.0,4,2,7,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,45375.62,49561.49,49557.09,55095.020416666666,52120.91083333333,8096.628628105254,9112.641295545945
2020-07-15 05:00:00,56950.27,15.6,6.7,7.0,5,2,7,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,50294.76,55668.9,55623.65,55125.573333333334,52125.301726190475,8076.197517643705,9111.576189998297
2020-07-15 06:00:00,61336.53,15.6,7.3,36.0,6,2,7,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,56950.27,59589.42,60486.5,55178.963749999995,52133.198273809525,8084.177049596973,9115.20032519427
2020-07-15 07:00:00,62559.87,15.6,8.4,37.0,7,2,7,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,61336.53,61126.3,62919.71,55251.76,52138.25797619048,8133.335702195377,9120.099477462361
2020-07-15 08:00:00,64175.4,15.6,9.4,53.0,8,2,7,0,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,62559.87,62669.78,64913.25,55311.49208333334,52136.11607142857,8183.464407396102,9117.594143959222
2020-07-15 09:00:00,66038.2,15.9,9.5,86.0,9,2,7,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,64175.4,64295.49,66203.58,55374.22625,52131.72410714286,8247.843122370263,9111.578244001084
2020-07-15 10:00:00,66167.73,16.2,7.9,138.0,10,2,7,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,66038.2,65022.95,67009.96,55446.839166666665,52130.73970238096,8336.989128930756,9110.057639580802
2020-07-15 11:00:00,64605.72,16.8,9.4,244.0,11,2,7,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,66167.73,64255.97,66559.63,55494.53833333333,52125.72642857143,8397.217226536812,9102.048779183993
2020-07-15 12:00:00,63483.19,16.1,7.6,131.0,12,2,7,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,64605.72,62509.72,65134.15,55509.111249999994,52114.09601190477,8413.371252325724,9084.726836503745
2020-07-15 13:00:00,62418.04,16.9,10.1,144.0,13,2,7,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,63483.19,61981.41,64114.87,55549.67250000001,52104.26886904762,8450.851997073607,9071.441655992046
2020-07-15 14:00:00,61003.73,16.5,9.4,88.0,14,2,7,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,62418.04,60573.63,62590.21,55567.86541666666,52094.16869047619,8465.757032922933,9058.924923341805
2020-07-15 15:00:00,60467.57,16.2,8.7,97.0,15,2,7,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,61003.73,60174.61,62221.77,55585.786250000005,52084.72535714287,8477.2616738141,9048.739147270791
2020-07-15 16:00:00,60791.51,16.1,7.9,78.0,16,2,7,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,60467.57,60250.8,61876.67,55597.99291666666,52074.28369047619,8484.364492337949,9037.977318421696
2020-07-15 17:00:00,60185.04,16.1,7.7,85.0,17,2,7,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,60791.51,60418.44,61045.96,55620.5225,52067.82440476191,8497.963856540522,9031.315090211128
2020-07-15 18:00:00,57696.1,16.1,7.9,73.0,18,2,7,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,60185.04,57468.29,58907.26,55610.79749999999,52062.69988095238,8492.366140088989,9026.43316722813
2020-07-15 19:00:00,54920.3,16.1,8.4,63.0,19,2,7,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,57696.1,54668.96,56569.31,55620.28958333334,52055.490595238094,8494.659567496139,9021.416052437435
2020-07-15 20:00:00,53209.26,15.5,5.7,35.0,20,2,7,0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,54920.3,52924.88,54275.22,55630.762083333335,52045.67505952381,8493.590606882792,9017.371667571293
2020-07-15 21:00:00,49019.18,14.8,6.7,1.0,21,2,7,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,53209.26,48687.48,50362.48,55642.611249999994,52039.3300595238,8489.84912285459,9016.168419196067
2020-07-15 22:00:00,45687.92,14.2,5.2,0.0,22,2,7,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,49019.18,45031.49,47335.21,55656.43208333334,52031.334226190476,8478.296546019174,9018.259808080771
2020-07-15 23:00:00,43976.04,14.2,7.4,0.0,23,2,7,0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,0,45687.92,43495.8,45316.01,55683.78333333333,52021.528928571424,8443.517369561183,9024.289854940178
2020-07-16 00:00:00,42525.59,13.8,7.6,0.0,0,3,7,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,43976.04,42119.14,43417.65,55703.793333333335,52013.55291666667,8413.894757392762,9030.841717071591
2020-07-16 01:00:00,42186.37,13.6,4.4,0.0,1,3,7,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,42525.59,42040.75,42805.34,55720.72875000001,52008.24303571429,8385.72474439851,9036.186801905855
2020-07-16 02:00:00,42626.51,12.6,6.8,0.0,2,3,7,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,42186.37,42369.17,42840.44,55726.79625000001,52004.55869047619,8375.442604441354,9040.086937081414
2020-07-16 03:00:00,44897.98,12.6,5.4,0.0,3,3,7,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,42626.51,45375.62,44453.17,55737.518749999996,52003.28529761905,8357.744272167454,9041.400502591328
2020-07-16 04:00:00,50258.48,12.4,9.8,0.0,4,3,7,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,44897.98,50294.76,49142.14,55717.61708333334,52005.93297619048,8384.018448969586,9039.241162877594
